title,address,longitude,latitude,coord_type,number,count,company,houseId
双桥地铁站5分钟，滨水东漫城集中供暖3100 看房随时全齐,滨水动漫城,116.581158,39.908683,1,3100.0,3,北京好来屋房地产经纪有限公司,2278417258x
7克拉 精装开间 紧邻地铁10号线 首次出租 随时看房,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2322513632x
【 全源】急租东亚上北鑫座住宅3300元/月 家具家电齐全,东亚上北鑫座住宅,116.331067,40.079402,1,3300.0,1,北京我爱我家房地产经纪有限公司,2302992129x
林肯公园 全新品牌家电家具 豪华装修 首次出租 楼下地铁站,林肯公园,116.491666,39.804424,1,2900.0,3,北京和居房地产经纪有限公司,2269530131x
兴海家园月苑超值设施完善精装修，舒适环境等你享受,兴海家园月苑,116.336705,39.793464,1,3100.0,1,北京鑫驰亿家房地产经纪有限公司,2261031271x
朝阳定福庄地铁八通线传媒大学南侧北花园,北花园小区,116.549693,39.905338,1,3100.0,1,,2297470629x
地铁十号线纪家庙站边 看房方便 温馨舒适 拎包入住,亿朋苑,116.335996,39.843597,1,3000.0,1,爱屋吉屋,2318082347x
【 全源】好房出租！古城路 1室1厅1卫 精装修 紧邻地铁一号线,古城路小区,116.191497,39.914926,1,3000.0,1,北京我爱我家房地产经纪有限公司,2309222297x
个人月付出租 望京 香江北岸一居室 家电齐全 拎包入住,香江北岸,116.482473,40.032938,1,3300.0,1,,2269664757x
鸿城房地产 (好房出租) 可做饭可洗澡 两间房 紧邻地铁,前马厂胡同,116.391778,39.943574,1,3200.0,1,北京鸿城房地产经纪有限公司交道口分公司,2257745294x
为你而选为你为家 通州北关温榆河公园金地格林格林精装全齐正规一居室,金地格林格林,116.653678,39.951342,1,3100.0,2,北京链家房地产经纪有限公司,2312170018x
【 全源】东亚上北鑫座住宅 超精装开间3300 超低价价格 随时看房,东亚上北鑫座,116.331067,40.079402,1,3300.0,1,北京我爱我家房地产经纪有限公司,2304977154x
可短租荣京东街地铁旁【兴盛国际】精装朝南33平大开间首次出租,兴盛国际,116.52325,39.794432,1,2880.0,1,北京和睦房地产经纪有限公司,2260212426x
【 全源】梨园临河里土桥地铁八通沿线精装1居瑞都公园世家好房出租,瑞都公园世家,116.679213,39.865109,1,3200.0,1,北京我爱我家房地产经纪有限公司,2326246133x
临近平西府地铁站，全新家电家具，电梯房，温都水城平旁边,宏福苑北区,116.36734,40.116636,1,3100.0,1,经纪人,2292066025x
【 全源】荣京丽都1居 紧邻地铁 出行便利 首次出租 屋内干净,荣京丽都,116.511335,39.794439,1,3300.0,1,北京我爱我家房地产经纪有限公司,2328527165x
紧邻地铁 新宫站 南庭新苑 精装一居室 家具家电全齐拎包入住,南庭新苑,116.367429,39.803047,1,3100.0,1,北京安佳鼎盛房地产经纪有限公司,2229226190x
望京附近E时代精装高档社区 现火爆招租中,望京新城,116.471236,39.996746,1,2800.0,1,,2262748060x
东城 北新桥安定门地铁旁全新装修平房家电齐购物方便首次出租组,交道口南大街胡同区,116.408530,39.939224,1,3000.0,1,恒达家园（北京）房地产经纪有限公司,2304722175x
为你而选为你为家 整洁干净拎包入住,阿尔法社区,116.649131,39.870344,1,2900.0,1,北京链家房地产经纪有限公司,2291675112x
为你而选为你为家 土桥金隅自由筑精装修家具家电齐全拎包入住,自由筑,116.699301,39.875403,1,3000.0,1,北京链家房地产经纪有限公司,2328786101x
距地铁5分钟路程,巩华家园南一村,116.286882,40.142944,1,2800.0,1,,2314374698x
【 全源】张自忠路地铁 东四七条平房带露台 家电齐全 拎包入住,东四七条,116.420863,39.931514,1,3200.0,2,北京我爱我家房地产经纪有限公司,2304157863x
天裕昕园新出一居室，全南户型，新房装修首次出租,天裕昕园,116.527404,40.085329,1,2800.0,1,北京金色时光房地产经纪有限公司,2293166012x
【 全源】西三旗 北辰机械厂 精装开间 独立空间！,北辰机械厂职工宿舍,116.369260,40.058877,1,2800.0,1,北京我爱我家房地产经纪有限公司,2272114504x
精装南北通透大一居紧邻地铁10号14号线家电家具齐全拎包入住,双龙南里小区,116.479584,39.869495,1,3200.0,1,北京中天置地房地产经纪有限公司,2325557183x
八宝山地铁 五芳园 精装一居 全齐 房东人好 急急急,五芳园,116.226532,39.89843,1,3000.0,1,爱屋吉屋,2310661309x
【 全源】玉泉路地铁南600米精装修一层正规一居室，玉泉路周边价格最低,玉泉路65号院,116.251552,39.899398,1,3000.0,1,北京我爱我家房地产经纪有限公司,2233029814x
和风四季 精装修一居 首次出租 随时入住,和风四季,116.263871,39.851943,1,3000.0,1,,2278061700x
7克拉紧邻地铁 全装全配 南三环 角门东 拎包入住,7克拉,116.385346,39.839382,1,3050.0,1,北京幸福家房地产经纪有限公司,2323830698x
经贸大学附近文学馆芍药居5号院原始大一居可月付可当宿舍！,芍药居5号院,116.431986,39.981766,1,3300.0,1,北京国良乐居房地产经纪有限公司,2302276075x
鸿城房地产 (好房出租) 独立卫生间 厨房家电齐全 紧邻地铁,小黑虎胡同,116.392609,39.943487,1,3000.0,1,北京鸿城房地产经纪有限公司交道口分公司,2301694145x
双桥地铁站，金隅康惠园65平正规1居，干净整洁，稀缺拎包入住,康惠园,116.583624,39.905979,1,3300.0,1,北京好来屋房地产经纪有限公司,2327273666x
茶贸国际中心 优质房源 低于市场价 拎包入住 临近地铁 家具,茶贸国际中心,116.329574,39.882526,1,3000.0,1,北京康居易房地产经纪有限公司,2303798806x
翠城馨园 大开间 真实图片 你将是他的第一个主人！,翠城馨园,116.508621,39.856291,1,3100.0,1,北京鑫万家房地产经纪有限公司,2229294879x
天裕昕园精修一室居室，室内干净，包物业包取暖，随时入住,天裕昕园,116.527404,40.085329,1,2800.0,2,北京伟业房地产经纪有限公司,2302505400x
茶贸国际中心 房东首次出租 临近地铁 家具齐全 可签二年,茶贸国际中心,116.329574,39.882526,1,3100.0,1,北京康居易房地产经纪有限公司,2321352512x
个人豪华装修一居室 临近地铁家具家电齐全,乐乎公寓,116.409400,40.005456,1,2950.0,1,,2263958855x
为你而选为你为家 地铁14号线 晓月新城 精装电梯一居,晓月新城,116.241514,39.835931,1,3000.0,1,北京链家房地产经纪有限公司,2311961293x
个人出租 东坝建材城金驹家园全齐一居室中介勿扰,金驹家园,116.568782,39.958759,1,2800.0,1,,2295810550x
亦庄最中心的温馨住所,国融国际,116.501782,39.801476,1,2980.0,1,,2325166205x
办公居住都可以,清城时代广场,116.331422,39.737996,1,3300.0,1,,2300765569x
7克拉 马家堡 地铁10号线 高端公寓 民水民电 精装修,7克拉,116.385346,39.839382,1,3200.0,1,北京幸福家房地产经纪有限公司,2328816977x
人民大学苏州街地铁旁拎包入住单间直租,稻香园西里,116.303166,39.9717,1,2900.0,1,,2318235968x
】抢租翠林小区好房型 便宜 先到先得,翠林小区,116.36945,39.859608,1,3200.0,1,爱屋吉屋,2292249741x
郭公庄地铁口总部基地幸福家园1室 50米仅租3000,郭公庄幸福家园小区,116.309724,39.818322,1,3000.0,1,爱屋吉屋,2300807835x
经贸大学附近文学馆芍药居甲2号院可月付大一居拎包就住！,芍药居甲2号院,116.432043,39.979633,1,3200.0,1,北京国良乐居房地产经纪有限公司,2276505393x
安定门内大街国子监街一居小复式独立厨卫紧邻雍和宫,国子监胡同,116.413610,39.947456,1,3200.0,1,北京中盈置地房地产经纪有限公司,2295008112x
潘家园地铁10号线 松榆东里 美景东方 南新园有精装一居出租,南新园,116.477242,39.870464,1,3000.0,1,北京中天置地房地产经纪有限公司,2283453774x
地铁14号线 北工大南门 南新园大一居室 非常干净 拎包入住,南新园,116.477242,39.870464,1,3200.0,1,北京中天置地房地产经纪有限公司,2260109933x
【 全源】可压零月付 精装配套 看房随时紧邻金融街园中园,翠福园朝北8080,116.648114,39.941498,1,3000.0,1,北京我爱我家房地产经纪有限公司,2243139018x
荣京东街地铁站荣京丽都精装修一居真实好房低价出租,荣京丽都,116.511335,39.794439,1,2900.0,1,爱屋吉屋,2261131433x
美廉美超市对面 嘉园三里小区 一室一厅 精装修 出租,嘉园三里,116.36607,39.842372,1,3200.0,1,,2264181241x
玉泉路地铁武警医院三街坊一居室超低价格中等装修,玉泉路16号院,116.256489,39.913914,1,3000.0,1,北京永晟房地产经纪有限公司,2291663906x
【中润置家】直达上地 西二旗 西苑 软件园 大牛坊精装开间,中关村软件园,116.292868,40.047683,1,3000.0,1,北京中润置家房地产经纪有限公司,2291821903x
颐堤港 798 星城国际大山子环岛 旁边正规一居室低价出租,酒仙桥路11号院,116.48901,39.979867,1,3200.0,1,北京大合联正房地产经纪有限公司,2229379068x
茶贸精装公寓 低于市场价 合同可签两年 临近地铁7号线,茶贸国际中心,116.329574,39.882526,1,3000.0,1,北京康居易房地产经纪有限公司,2308844743x
【 全源】业主诚意出租 价格可商量 楼下公交车直达国贸,长城国际,116.632573,39.893652,1,2900.0,2,北京我爱我家房地产经纪有限公司,2313361285x
【柏佳地产】【南太平庄北巷】精装修正南一居室 3300价格,金隅泰和园,116.531341,39.920281,1,3300.0,4,北京柏佳恒基房地产经纪有限公司,2304494118x
最新房源 阜石路 西山国际城精装修正规一居室 随时入住,西山国际城,116.229226,39.927326,1,2800.0,1,北京安君泰房地产经纪有限公司,2230912176x
丰台卢沟桥丰泽家园 紧邻地铁14号线大瓦窑,丰泽家园,116.239679,39.863018,1,2800.0,1,爱屋吉屋,2312304565x
【 全源】呼家楼超值精装一居 3分钟地铁紧邻国贸 紧挨中央电台,呼家楼北街,116.465138,39.922707,1,3300.0,1,北京我爱我家房地产经纪有限公司,1462091396x
为你而选为你为家 财富东方 开间 精装修 邻近地铁6号线,财富东方,116.651845,39.917447,1,3000.0,1,北京链家房地产经纪有限公司,2325975302x
公交地铁十分方便出行方便，上下班方便,北岸1292,116.581485,39.912246,1,2800.0,1,北京恒洋我家房地产经纪有限公司,2310587215x
为你而选为你为家 中鑫单间 环境好精装修 临近地铁交通便利,中鑫嘉园,116.377757,39.980002,1,2800.0,1,北京链家房地产经纪有限公司,2329815713x
角门地铁 美廉美超市 嘉园小区 一室一厅 精装修 出租,嘉园三里,116.36607,39.842372,1,3200.0,1,,2256063870x
马家堡 7克拉 精装全齐开间 地铁10号线 随时看房,7克拉,116.385346,39.839382,1,2800.0,1,北京幸福家房地产经纪有限公司,2304361998x
柳荫街德胜门洋房胡同;院内有卫生间;可洗澡做饭;拎包入住,羊房胡同,116.381603,39.941793,1,3200.0,1,北京宜美家和房地产经纪有限公司,2305713685x
南庭新苑 1居 精装修 出租,南庭新苑南区,116.368929,39.802918,1,3200.0,1,,2297503150x
珺悦国际明水明电有燃气 可注册办公 精装一居业主直租,珺悦国际,116.313378,39.686278,1,2800.0,1,北京信诚我家房地产经纪有限公司,2289143253x
紧邻地铁 精品创展一居室 随时看房 随时签约,东亚创展国际,116.556135,40.118536,1,2800.0,1,北京金色时光房地产经纪有限公司,2304195309x
北花园小区;临近传媒大学地铁站的一居开间,北花园小区,116.549693,39.905338,1,3100.0,1,,2229614365x
珺悦国际 民水民电 精装一居家具家电全齐出租 可办公拎包入住,珺悦国际,116.313378,39.686278,1,3000.0,1,北京信诚我家房地产经纪有限公司,2311222873x
【蘑菇租房】领寓公寓·白领首选·整栋式轻奢公寓,领寓公寓,116.541857,39.896171,1,3030.0,1,上海墨果资产管理有限公司,2299640167x
达官营地铁站一开间出租，精装修,荣丰2008,116.336616,39.894695,1,2800.0,1,北京安信瑞德房地产经纪有限公司,2281067315x
白纸坊 信德园 广外南街 车站东街 京铁和园 精装一居室,京鉄和园,116.343032,39.880031,1,2900.0,1,北京美廷房地产经纪有限公司,2329338359x
天兴家园精装1居 家电齐全 照片真实 随时看房 领包入住,白盆窑天兴家园,116.310505,39.823744,1,2800.0,1,爱屋吉屋,2295402727x
【优质房源】正规有钥匙，看房方便！降价朝东,合美国际,116.58145,39.908089,1,3200.0,2,北京恒洋我家房地产经纪有限公司,2235861549x
八通线传媒大学站南侧北花园小区出租精装修大开间;随时入住,北花园小区一号院,116.549693,39.905338,1,3300.0,1,,2083456075x
茶贸精装1开间 室内干净整洁 家电齐全 邻近地铁7号线,茶贸国际中心,116.329574,39.882526,1,3100.0,1,北京康居易房地产经纪有限公司,2300219147x
真实图片 上北鑫座;精装一居;包物业取暖;周边的交通购物方便,上北鑫座,116.331067,40.079402,1,3300.0,1,北京世纪天淇房地产经纪有限公司,2308968646x
【宏杰地产】北京南站西革新里110号院精装一居,西革新里110号院,116.390091,39.865933,1,3300.0,1,北京宏杰联创房地产经纪有限公司,2316147494x
七号地铁达官营站附近精装一居家具家电齐全拎包入住,荣丰2008,116.336616,39.894695,1,3200.0,1,北京安信瑞德房地产经纪有限公司,2305561948x
【 真实图片】平安里 护国寺 西四北大街一居室平房,平安里,116.372883,39.933949,1,2800.0,1,北京安居家园房地产经纪有限公司,2103596487x
北京像素独厨独卫，精装修首次出租，可月付，随时看房,中弘北京像素,116.615040,39.928041,1,2800.0,1,北京大熊公寓房地产经纪有限公司,2327983046x
马家堡 7克拉 地铁10号线 精装全齐 随时看房 民水民电,7克拉,116.385346,39.839382,1,3000.0,1,北京幸福家房地产经纪有限公司,2321274992x
双桥地铁站，水岸双桥康惠园便宜一居室，干净整洁，拎包入住,水岸双桥,116.578965,39.908315,1,2800.0,1,北京好来屋房地产经纪有限公司,2239421506x
新街口德内大街 后海恭王府护国寺院中院北房采光好随时看房,德内大街,116.378411,39.939261,1,2800.0,1,北京畅熠房地产经纪有限公司,2196311139x
【紧邻地铁4号线】南庭新苑 家电全齐 温馨舒适拎包入住随时看,南庭新苑,116.367429,39.803047,1,3200.0,2,爱屋吉屋,2322023609x
邻近管庄地铁站，出租精装稀缺一居，随时看房，拎包入住,管庄新村,116.600100,39.903050,1,3200.0,1,北京好来屋房地产经纪有限公司,2302317768x
走过路过不要错过 ，顺义后沙峪翠竹新村急租一居室一套,翠竹新村,116.563785,40.055571,1,2900.0,1,北京金色时光房地产经纪有限公司,2262964855x
紧邻马家堡地铁站首座绿洲博爱医院美廉美超市附近马家堡西里小区,马家堡西里,116.374168,39.852835,1,3000.0,1,北京中天置地房地产经纪有限公司,2267545773x
东四十三条私产平房朝南带独立厨卫紧邻张自忠路北新桥东四北大街,东四十三条东四十条,116.425187,39.933751,1,2800.0,1,北京中盈置地房地产经纪有限公司,2299470961x
八通线双桥地铁旁 滨水动漫城精装大开间出租 家具家电全齐,滨水动漫城,116.581158,39.908683,1,3300.0,1,北京日盛置地房地产经纪有限公司,2297699649x
豪华装修 一居出租 珺悦国际 全齐家电 3100元,珺悦国际,116.313378,39.686278,1,3100.0,1,北京中联时代房地产经纪有限公司,2286228175x
火神庙国际商业中心 精装一居 67平米 能注册 随时看房,火神庙国际商业中心,116.342355,39.730262,1,3000.0,2,,2304772497x
想租的快来，大一居，紧邻地铁，随时看房,韩庄子二里,116.288569,39.837178,1,3000.0,1,经纪人,2313354512x
【地铁10号线】司达小区精装修 家电齐全 拎包入住 随时看房,西马场北里,116.381813,39.844006,1,3300.0,1,爱屋吉屋,2319762536x
丰台卢沟桥丰泽家园 一居室整租 紧邻地铁14号线大瓦窑超豪华,丰泽家园,116.239679,39.863018,1,3000.0,1,爱屋吉屋,2329620404x
盛鑫嘉园 一居室 低价出租 温馨舒适 出门地铁十号线,盛鑫嘉园,116.303218,39.858844,1,3000.0,1,北京京诚友家房地产经纪有限公司,2297795611x
地铁附近 东四十四条小学 ;干净整洁;随时入住随时看房学,东四十三条东四十条,116.425187,39.933751,1,3200.0,1,北京中盈置地房地产经纪有限公司,2330528462x
源！房东直租亦庄桥地铁附近贵园南里温馨全齐大一居室,贵园南里乙区,116.482452,39.794082,1,2800.0,2,爱屋吉屋,2300211212x
东坝 坝鑫家园 物业直租 精装 南北向一居室随时看房随时住,坝鑫家园,116.535231,39.970194,1,3000.0,1,北京仁和益家房地产经纪有限公司,2314260461x
沿海赛洛城 主卧独卫 完美时尚 可以 押一付一 随时看房,沿海赛洛城,116.505164,39.897302,1,2800.0,1,北京市泰仑房地产经纪有限责任公司,2329222034x
马连道新年华购物中心家乐福茶贸中心精装一居,茶贸国际中心,116.329574,39.882526,1,2800.0,1,北京华夏武阳房地产经纪有限公司,2273218743x
出租 西北旺大牛坊社区 精装56平一居室 家具家电齐全包物业,大牛坊社区,116.237084,40.084693,1,3300.0,2,北京中金行房地产经纪有限公司,2303779794x
旧宫新苑南区，稀缺南北通透，精装全齐，电梯直达，集中供暖,旧宫新苑,116.454790,39.798759,1,3100.0,1,北京美丽新居房地产经纪有限公司,2269013479x
东城 南锣鼓巷鼓楼地铁旁新装修平房家电齐购物方便业主直签,北锣鼓巷,116.402859,39.944880,1,3000.0,1,北京恒达房地产经纪有限公司,2303846892x
为你而选为你为家 通州北苑 通典铭居 万达商圈 交通便利,通典铭居,116.635051,39.907367,1,3000.0,2,北京链家房地产经纪有限公司,2295058089x
出租带独立卫生间 大钟寺 精装修 家电家具齐全 有无线,大钟寺13号院,116.341594,39.963843,1,2800.0,1,北京浩诚房地产经纪有限公司,2303681493x
西城广安门地铁七号线达官营荣丰嘉园开间出租,荣丰2008,116.336616,39.894695,1,3200.0,1,,2250029166x
精装一居室【东大街6号院】家电全齐 随时可以看房,东大街6号院,116.298382,39.862883,1,3300.0,1,北京京诚友家房地产经纪有限公司,2313380251x
交通方便，紧邻地铁，拎包入住,宋家庄公寓,116.431291,39.846814,1,3200.0,1,,2298661103x
新房一居室出租包水电费物业费 取暖费等...,南开西里,116.280327,39.840836,1,3200.0,1,,2302231417x
为你为家为你而选 新发地旁 九龙山庄三区精装大一居，全家电,九龙山庄三区,116.342063,39.801416,1,3000.0,1,北京顺达行房地产经纪有限公司,2297042173x
精装一居室出租包水电费物业费取暖费等...无,南开西里,116.280327,39.840836,1,3200.0,1,,2302202500x
【 全源】轻松月付 科技园区 亿城天筑 精装一室 家电家具齐全 临地铁,亿城天筑,116.310984,39.820856,1,3200.0,1,北京我爱我家房地产经纪有限公司,2304015262x
为你而选为你为家 临近地铁 附近有物美 出行购物便利,郁花园一里,116.338117,39.774593,1,3100.0,5,北京链家房地产经纪有限公司,2312731960x
地铁7号线达官营 宣武广安门外 马连道红居街世纪茶贸中心一居,世纪茶贸,116.329574,39.882526,1,3000.0,2,北京中天置地房地产经纪有限公司,2301480897x
周庄嘉园一居室出租 房东直租 装修好 价格合适 家具家电全齐,周庄嘉园,116.473969,39.866101,1,3300.0,1,北京中天置地房地产经纪有限公司,2284392421x
总部基地 科技园地铁站天兴家园 四合欣园精装一居新房带电梯出,郭公庄幸福家园小区,116.309724,39.818322,1,3300.0,1,爱屋吉屋,2276141113x
【 全源】五棵松地铁口79号院精装一居家电齐全随时看房首次出租,复兴路79号院,116.271138,39.908854,1,3300.0,4,北京我爱我家房地产经纪有限公司,2309481280x
为你而选为你为家 房子是大开间 家里是新装修的,长城国际,116.632573,39.893652,1,3200.0,1,北京链家房地产经纪有限公司,2305597706x
紧邻万源街地铁站 房东直租国融国际精装全齐大一室,国融国际,116.501782,39.801476,1,2800.0,6,爱屋吉屋,2305495861x
朝阳四惠北花园小区 1室1厅 55平米 简单装修 包物业取暖,北花园小区,116.549693,39.905338,1,3200.0,1,,2278726896x
方糖一居室3000 看房有钥匙,北京方糖,116.557104,40.102844,1,3000.0,1,北京金色时光房地产经纪有限公司,2283866584x
香江北岸精装开间 家电齐全 随时入住 临近地铁,香江北岸,116.482473,40.032938,1,3000.0,1,北京蕴实投资管理有限公司,2310721222x
交道口北三条平房出租,交道口北三条,116.412357,39.943395,1,3000.0,1,北京大展置地房地产经纪有限公司,2304780867x
科技园区大葆台地铁旁 欣葆家园精装1居室低价出租，急急急！！,欣葆家园,116.287512,39.803447,1,2800.0,1,爱屋吉屋,2287859219x
【 全源】紧邻地铁 精装一居 拎包入住,嘉园二里,116.367684,39.848622,1,3300.0,1,北京我爱我家房地产经纪有限公司,2328738539x
【 全源】劲松桥东 农光南路精装一居 全装全配价格实惠 紧邻地铁站,农光南路,116.475007,39.879850,1,3300.0,1,北京我爱我家房地产经纪有限公司,2292088135x
北师大宿舍 精装修 拎包入住 学院南路 北邮宿舍 好房急租,北师大家属院,116.370060,39.965140,1,3300.0,1,北京盛世纪房地产经纪有限公司,2284041698x
房东直租 拎包入住,IHOME青年公寓,116.388830,39.975370,1,3300.0,1,,2319294629x
西红门兴海家园1居 紧邻地铁 精装齐全 南北通透 首次出租,兴海家园日苑,116.33163,39.792486,1,3000.0,1,北京鑫驰亿家房地产经纪有限公司,2294112147x
个人出租 华信大厦一居室 临近地铁 交通便利,杨庄中路110号院,116.189400,39.922380,1,3000.0,1,,2311730578x
珠江摩尔、生命科学园中关村、永丰产业、用友上班族“”可住3人,北京市海淀区大牛坊1期,116.237084,40.084693,1,3200.0,1,,2280413778x
紧邻科技园地铁站幸福家园四合欣园精装全齐一居新房出租看房随时,天兴家园,116.310505,39.823744,1,3200.0,1,爱屋吉屋,2282679234x
禄米仓胡同 上下复试 有独立卫生间 押一付三,禄米仓胡同,116.429823,39.917100,1,3000.0,1,北京市华鼎四合院房屋经营信息网络中心,2288513134x
马家堡 7克拉 民水民电 高端社区 精装开间 地铁10号线,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2329047743x
为你而选为你为家 南北通透精装全齐正规一居室刚交房一年,金地格林格林,116.653678,39.951342,1,3200.0,1,北京链家房地产经纪有限公司,2328040274x
【 全源】信用租房 零押月付 牡丹园周边精装合租大主卧,花园北路38号院,116.366914,39.981449,1,3200.0,1,北京我爱我家房地产经纪有限公司,2314376720x
地铁5号线300米一居室全新家具家电实拍图片,芍药居,116.435914,39.977636,1,3100.0,1,经纪人,2260192121x
【泥洼路5号院】简单干净一居室、十号线西局站沿线、随时看房！,泥洼路5号院,116.298508,39.864286,1,3200.0,1,北京京诚友家房地产经纪有限公司,2314901672x
【 全源】合租 南湖中园二区 好房出租;干净整洁;随时入住,南湖中园二区,116.461526,39.999365,1,3000.0,1,北京我爱我家房地产经纪有限公司,2249492346x
全新升级公寓，家具家电齐全交通便利个人直租图片真实,乐乎城市青年社区,116.464464,39.865181,1,2900.0,1,经纪人,2275694046x
九龙三区正规一居室精装全齐拎包入住,九龙山庄三区,116.342063,39.801416,1,2800.0,1,北京顺达行房地产经纪有限公司丰台第二分公司,2282304748x
为你而选为你为家 荣丰二期开间 北向 家具齐全,荣丰2008,116.336616,39.894695,1,3300.0,2,北京链家房地产经纪有限公司,2304755247x
666临近万达、地铁 精装一居开间 房主吐血甩租啦,鼎晟国际,116.649463,39.9066,1,2800.0,1,北京链家房地产经纪有限公司,2257436795x
【100%真实图片】双桥地铁站东150米【合美国际】【全齐】,滨水动漫城,116.581158,39.908683,1,2900.0,1,北京恒洋我家房地产经纪有限公司,2119032177x
临近地铁 保利春天里精装一居室 家具家电全 随时看房随时入住,保利春天里,116.321855,39.672544,1,2800.0,1,北京信诚我家房地产经纪有限公司,2288412519x
西大望南路 南新园小区一居室 紧邻地铁十四号线 干净 整洁,南新园,116.477242,39.870464,1,3200.0,1,北京中天置地房地产经纪有限公司,2283944525x
司达小区精装大一居室，房子干净温馨，看房随时，拎包入住啦啊,司达小区,116.380316,39.844909,1,3300.0,1,北京中天置地房地产经纪有限公司,2299556983x
芭蕾雨婚房首次出租，还在等什么呢 好房子不等人的,芭蕾雨悦都,116.185716,39.76118,1,2800.0,1,北京汇鑫伟业房地产经纪有限公司,2285805803x
押一付一可月付地铁2号线积水潭站德胜门内大街科技大学整租一居,德胜门内大街,116.379235,39.940908,1,3000.0,1,,2281293124x
东亚首航国际 正规一居室 68平米 家具家电齐全 3000元,东亚首航国际,116.598279,40.129149,1,3000.0,1,北京金色时光房地产经纪有限公司,2261392281x
周庄嘉园精装现房首次出租紧邻地铁10十里河家电齐齐全拎包即住,周庄家园,116.473969,39.866101,1,3200.0,1,北京中天置地房地产经纪有限公司,2302122020x
精装一居室包水电费出租无,南开西里,116.280327,39.840836,1,3200.0,1,,2319515498x
为你而选为你为家 家电齐全 地铁14号线 中高楼层 月初入住,卢沟桥南里,116.234538,39.847642,1,3000.0,1,北京链家房地产经纪有限公司,2293256496x
东亚创展 优质好房源 不止一套 家具家电全齐 拎包入住,东亚创展国际,116.556135,40.118536,1,2900.0,1,北京金色时光房地产经纪有限公司,2300441379x
角门东 西马厂 7克拉 精装业主自住房 高端小区 白领公寓,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2330403428x
为你而选为你为家 和平街十三区 超低价一居 紧邻地铁,和平街十三区,116.425878,39.964292,1,3200.0,2,北京链家房地产经纪有限公司,2300761072x
航城广场一室一厅3000元LOFT,航城广场,116.60871,40.112509,1,3000.0,1,北京金紫燕房地产经纪有限公司,2236774165x
小区靠近五棵松地铁站 房子是婚房 首次出租 随时看房,西府景园,116.27007,39.88237,1,3000.0,1,北京佳程美锦房地产经纪有限公司,2242399750x
地铁八通线，双桥南300米 水岸双桥 小区，开间,水岸双桥,116.578965,39.908315,1,3100.0,1,北京日盛置地房地产经纪有限公司,2304494643x
绿地启航 精装一居室，近地铁 拎包入住,绿地启航国际,116.31417,39.690714,1,2900.0,1,北京金色时光房地产经纪有限公司,2273811812x
【 全源】【押一付一】新华联家园北区 果园地铁 精装南向一居 随时看房,新华联家园北区,116.641027,39.89506,1,3100.0,1,北京我爱我家房地产经纪有限公司,2289013818x
西红门地铁旁侧小区电梯房，精装一居，拎包入住！,世嘉博苑,116.326836,39.791884,1,3200.0,1,北京链家房地产经纪有限公司,2226295539x
东坝 坝鑫家园 南北向一居室 随时看房随时住 精装修,坝鑫家园,116.535231,39.970194,1,3000.0,1,北京仁和益家房地产经纪有限公司,2314260251x
鸿博家园 正规一居室;带家具房东急租;看房随时,鸿博家园,116.473153,39.829755,1,2800.0,1,北京居无忧房地产经纪有限公司,2284941356x
经贸大学附近文学馆芍药居地铁口芍药居5号院可月付做宿舍一层,芍药居5号院,116.431986,39.981766,1,3000.0,1,北京国良乐居房地产经纪有限公司,2302253868x
茶贸精装公寓 便宜出租 家电齐全 邻近地铁7号线,茶贸国际中心,116.329574,39.882526,1,2900.0,1,北京康居易房地产经纪有限公司,2297417136x
【北漂有家 房租月付】紧邻上地五彩城 一居室独门独户3120,力度家园,116.338199,40.031619,1,3120.0,1,寰亚星空（北京）广告有限公司,2330711153x
【 全源】双桥地铁100米精装一居出租，南北通透好房非常干净 随时看房,双柳巷,116.578683,39.907229,1,3000.0,1,北京我爱我家房地产经纪有限公司,2313329518x
梨园地铁房出租,梨园花涧溪启明星苑,116.670406,39.874394,1,3000.0,1,,2326602872x
朝阳高碑店北花园小区 1室1厅 55平米 精装修 押一付三,北花园小区,116.549693,39.905338,1,3200.0,1,,2300368768x
观林阁 精装一居 家电齐全 拎包入住,观林阁,116.545064,40.102561,1,3200.0,1,北京金色时光房地产经纪有限公司,2297044913x
为你而选为你为家 倒座庙 精装修 朝南主卧 出租,苏州街倒座庙,116.305738,39.973928,1,3300.0,2,北京链家房地产经纪有限公司,2305279107x
古城村中街10号院现代嘉园一居室出租(代理勿扰),现代嘉园,116.178806,39.913634,1,3300.0,1,,2269585371x
地铁站万源街力宝广场国融国际大一居家电都有真实房,国融国际,116.501782,39.801476,1,3200.0,1,爱屋吉屋,2216363359x
【 全源】大兴亦庄 国融国际开间 全齐 紧邻地铁,国融国际,116.501782,39.801476,1,2980.0,1,北京我爱我家房地产经纪有限公司,2329624133x
7克拉紧邻地铁10号线 精装 民水民电 钥匙房 随时看,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2298975495x
45平米办公室 南向朝阳 个人直租(华文国际传媒大厦),华文国际传媒大厦,116.582098,39.910939,1,3100.0,1,,2305290643x
